"Points_X","T"
-0.2855,nan
-0.2844,nan
-0.2833,nan
-0.2822,nan
-0.2811,nan
-0.28,nan
-0.2789,nan
-0.2778,nan
-0.2767,nan
-0.2756,nan
-0.2745,nan
-0.2734,nan
-0.2723,nan
-0.2712,nan
-0.2701,nan
-0.269,nan
-0.2679,nan
-0.2668,nan
-0.2657,nan
-0.2646,nan
-0.2635,nan
-0.2624,nan
-0.2613,nan
-0.2602,nan
-0.2591,nan
-0.258,nan
-0.2569,nan
-0.2558,nan
-0.2547,nan
-0.2536,nan
-0.2525,nan
-0.2514,nan
-0.2503,nan
-0.2492,nan
-0.2481,nan
-0.247,nan
-0.2459,nan
-0.2448,nan
-0.2437,nan
-0.2426,nan
-0.2415,nan
-0.2404,nan
-0.2393,nan
-0.2382,nan
-0.2371,nan
-0.236,nan
-0.2349,nan
-0.2338,nan
-0.2327,nan
-0.2316,nan
-0.2305,nan
-0.2294,nan
-0.2283,nan
-0.2272,nan
-0.2261,nan
-0.225,nan
-0.2239,nan
-0.2228,nan
-0.2217,nan
-0.2206,nan
-0.2195,nan
-0.2184,nan
-0.2173,nan
-0.2162,nan
-0.2151,nan
-0.214,nan
-0.2129,nan
-0.2118,nan
-0.2107,nan
-0.2096,nan
-0.2085,nan
-0.2074,nan
-0.2063,nan
-0.2052,nan
-0.2041,nan
-0.203,nan
-0.2019,nan
-0.2008,nan
-0.1997,nan
-0.1986,nan
-0.1975,nan
-0.1964,nan
-0.1953,nan
-0.1942,nan
-0.1931,nan
-0.192,nan
-0.1909,nan
-0.1898,nan
-0.1887,nan
-0.1876,nan
-0.1865,nan
-0.1854,nan
-0.1843,nan
-0.1832,nan
-0.1821,nan
-0.181,nan
-0.1799,nan
-0.1788,nan
-0.1777,nan
-0.1766,nan
-0.1755,nan
-0.1744,nan
-0.1733,nan
-0.1722,nan
-0.1711,nan
-0.17,nan
-0.1689,nan
-0.1678,nan
-0.1667,nan
-0.1656,nan
-0.1645,nan
-0.1634,nan
-0.1623,nan
-0.1612,nan
-0.1601,nan
-0.159,nan
-0.1579,nan
-0.1568,nan
-0.1557,nan
-0.1546,nan
-0.1535,nan
-0.1524,nan
-0.1513,nan
-0.1502,nan
-0.1491,nan
-0.148,nan
-0.1469,nan
-0.1458,nan
-0.1447,nan
-0.1436,nan
-0.1425,nan
-0.1414,nan
-0.1403,nan
-0.1392,nan
-0.1381,nan
-0.137,nan
-0.1359,nan
-0.1348,nan
-0.1337,nan
-0.1326,nan
-0.1315,nan
-0.1304,nan
-0.1293,nan
-0.1282,nan
-0.1271,nan
-0.126,nan
-0.1249,nan
-0.1238,nan
-0.1227,nan
-0.1216,nan
-0.1205,nan
-0.1194,nan
-0.1183,nan
-0.1172,nan
-0.1161,nan
-0.115,nan
-0.1139,nan
-0.1128,nan
-0.1117,nan
-0.1106,nan
-0.1095,nan
-0.1084,nan
-0.1073,nan
-0.1062,nan
-0.1051,nan
-0.104,nan
-0.1029,nan
-0.1018,nan
-0.1007,nan
-0.0996,nan
-0.0985,nan
-0.0974,nan
-0.0963,nan
-0.0952,nan
-0.0941,nan
-0.093,nan
-0.0919,nan
-0.0908,nan
-0.0897,nan
-0.0886,nan
-0.0875,nan
-0.0864,nan
-0.0853,nan
-0.0842,nan
-0.0831,nan
-0.082,nan
-0.0809,nan
-0.0798,nan
-0.0787,nan
-0.0776,nan
-0.0765,nan
-0.0754,nan
-0.0743,nan
-0.0732,nan
-0.0721,nan
-0.071,nan
-0.0699,nan
-0.0688,nan
-0.0677,nan
-0.0666,nan
-0.0655,nan
-0.0644,nan
-0.0633,nan
-0.0622,nan
-0.0611,nan
-0.06,nan
-0.0589,nan
-0.0578,nan
-0.0567,nan
-0.0556,nan
-0.0545,nan
-0.0534,nan
-0.0523,nan
-0.0512,nan
-0.0501,nan
-0.049,nan
-0.0479,nan
-0.0468,nan
-0.0457,nan
-0.0446,nan
-0.0435,nan
-0.0424,nan
-0.0413,nan
-0.0402,nan
-0.0391,nan
-0.038,nan
-0.0369,nan
-0.0358,nan
-0.0347,nan
-0.0336,nan
-0.0325,nan
-0.0314,nan
-0.0303,nan
-0.0292,nan
-0.0281,nan
-0.027,nan
-0.0259,nan
-0.0248,nan
-0.0237,nan
-0.0226,nan
-0.0215,nan
-0.0204,nan
-0.0193,nan
-0.0182,nan
-0.0171,nan
-0.016,nan
-0.0149,nan
-0.0138,nan
-0.0127,nan
-0.0116,nan
-0.0105,nan
-0.00939999,nan
-0.00829999,nan
-0.00719999,nan
-0.00609999,nan
-0.00499999,nan
-0.00389999,nan
-0.00279999,nan
-0.00169999,nan
-0.000599989,nan
0.000500011,304.985
0.00160001,307.854
0.00270001,310.7
0.00380001,313.44
0.00490001,316.181
0.00600001,318.903
0.00710001,321.622
0.00820001,324.329
0.00930001,327.03
0.0104,329.725
0.0115,332.408
0.0126,335.09
0.0137,337.757
0.0148,340.423
0.0159,343.074
0.017,345.722
0.0181,348.361
0.0192,350.991
0.0203,353.616
0.0214,356.228
0.0225,358.84
0.0236,361.433
0.0247,364.026
0.0258,366.606
0.0269,369.181
0.028,371.747
0.0291,374.304
0.0302,376.856
0.0313,379.394
0.0324,381.931
0.0335,384.451
0.0346,386.97
0.0357,389.476
0.0368,391.975
0.0379,394.468
0.039,396.948
0.0401,399.427
0.0412,401.889
0.0423,404.35
0.0434,406.796
0.0445,409.238
0.0456,411.67
0.0467,414.093
0.0478,416.51
0.0489,418.914
0.05,421.318
0.0511,423.703
0.0522,426.087
0.0533,428.458
0.0544,430.823
0.0555,433.18
0.0566,435.526
0.0577,437.869
0.0588,440.195
0.0599,442.522
0.061,444.832
0.0621,447.14
0.0632,449.435
0.0643,451.724
0.0654,454.005
0.0665,456.275
0.0676,458.542
0.0687,460.793
0.0698,463.043
0.0709,465.278
0.072,467.509
0.0731,469.73
0.0742,471.942
0.0753,474.149
0.0764,476.342
0.0775,478.536
0.0786,480.71
0.0797,482.884
0.0808,485.045
0.0819,487.201
0.083,489.348
0.0841,491.484
0.0852,493.618
0.0863,495.736
0.0874,497.854
0.0885,499.955
0.0896,502.054
0.0907,504.142
0.0918,506.223
0.0929,508.297
0.094,510.359
0.0951,512.42
0.0962,514.464
0.0973,516.508
0.0984,518.537
0.0995,520.563
0.1006,522.579
0.1017,524.586
0.1028,526.589
0.1039,528.578
0.105,530.568
0.1061,532.539
0.1072,534.511
0.1083,536.469
0.1094,538.422
0.1105,540.368
0.1116,542.304
0.1127,544.236
0.1138,546.154
0.1149,548.072
0.116,549.974
0.1171,551.874
0.1182,553.764
0.1193,555.646
0.1204,557.523
0.1215,559.388
0.1226,561.252
0.1237,563.101
0.1248,564.949
0.1259,566.783
0.127,568.614
0.1281,570.435
0.1292,572.249
0.1303,574.059
0.1314,575.856
0.1325,577.653
0.1336,579.433
0.1347,581.213
0.1358,582.981
0.1369,584.744
0.138,586.5
0.1391,588.247
0.1402,589.991
0.1413,591.721
0.1424,593.451
0.1435,595.167
0.1446,596.88
0.1457,598.584
0.1468,600.282
0.1479,601.973
0.149,603.655
0.1501,605.335
0.1512,607
0.1523,608.666
0.1534,610.318
0.1545,611.968
0.1556,613.609
0.1567,615.242
0.1578,616.872
0.1589,618.49
0.16,620.108
0.1611,621.711
0.1622,623.313
0.1633,624.904
0.1644,626.491
0.1655,628.071
0.1666,629.643
0.1677,631.212
0.1688,632.769
0.1699,634.325
0.171,635.868
0.1721,637.409
0.1732,638.941
0.1743,640.468
0.1754,641.989
0.1765,643.501
0.1776,645.011
0.1787,646.508
0.1798,648.005
0.1809,649.49
0.182,650.972
0.1831,652.446
0.1842,653.914
0.1853,655.378
0.1864,656.832
0.1875,658.285
0.1886,659.724
0.1897,661.164
0.1908,662.592
0.1919,664.017
0.193,665.436
0.1941,666.847
0.1952,668.256
0.1963,669.653
0.1974,671.05
0.1985,672.435
0.1996,673.818
0.2007,675.193
0.2018,676.562
0.2029,677.927
0.204,679.283
0.2051,680.638
0.2062,681.981
0.2073,683.324
0.2084,684.655
0.2095,685.985
0.2106,687.307
0.2117,688.623
0.2128,689.936
0.2139,691.239
0.215,692.542
0.2161,693.832
0.2172,695.122
0.2183,696.403
0.2194,697.68
0.2205,698.951
0.2216,700.216
0.2227,701.478
0.2238,702.73
0.2249,703.982
0.226,705.222
0.2271,706.462
0.2282,707.693
0.2293,708.92
0.2304,710.142
0.2315,711.357
0.2326,712.57
0.2337,713.773
0.2348,714.975
0.2359,716.168
0.237,717.358
0.2381,718.542
0.2392,719.72
0.2403,720.895
0.2414,722.061
0.2425,723.228
0.2436,724.383
0.2447,725.537
0.2458,726.683
0.2469,727.826
0.248,728.964
0.2491,730.096
0.2502,731.225
0.2513,732.345
0.2524,733.465
0.2535,734.575
0.2546,735.684
0.2557,736.785
0.2568,737.883
0.2579,738.976
0.259,740.062
0.2601,741.148
0.2612,742.223
0.2623,743.298
0.2634,744.364
0.2645,745.429
0.2656,746.487
0.2667,747.541
0.2678,748.591
0.2689,749.634
0.27,750.677
0.2711,751.709
0.2722,752.741
0.2733,753.766
0.2744,754.787
0.2755,755.804
0.2766,756.815
0.2777,757.825
0.2788,758.826
0.2799,759.826
0.281,760.818
0.2821,761.809
0.2832,762.793
0.2843,763.773
0.2854,764.75
0.2865,765.721
0.2876,766.69
0.2887,767.651
0.2898,768.611
0.2909,769.564
0.292,770.514
0.2931,771.46
0.2942,772.401
0.2953,773.339
0.2964,774.27
0.2975,775.201
0.2986,776.123
0.2997,777.045
0.3008,777.959
0.3019,778.872
0.303,779.779
0.3041,780.682
0.3052,781.583
0.3063,782.477
0.3074,783.37
0.3085,784.255
0.3096,785.14
0.3107,786.018
0.3118,786.893
0.3129,787.765
0.314,788.631
0.3151,789.497
0.3162,790.354
0.3173,791.211
0.3184,792.061
0.3195,792.909
0.3206,793.753
0.3217,794.592
0.3228,795.429
0.3239,796.26
0.325,797.091
0.3261,797.913
0.3272,798.736
0.3283,799.552
0.3294,800.365
0.3305,801.175
0.3316,801.981
0.3327,802.784
0.3338,803.581
0.3349,804.378
0.336,805.168
0.3371,805.956
0.3382,806.74
0.3393,807.52
0.3404,808.298
0.3415,809.07
0.3426,809.842
0.3437,810.606
0.3448,811.37
0.3459,812.128
0.347,812.885
0.3481,813.637
0.3492,814.385
0.3503,815.132
0.3514,815.872
0.3525,816.613
0.3536,817.346
0.3547,818.079
0.3558,818.806
0.3569,819.532
0.358,820.254
0.3591,820.971
0.3602,821.688
0.3613,822.398
0.3624,823.108
0.3635,823.812
0.3646,824.515
0.3657,825.213
0.3668,825.909
0.3679,826.602
0.369,827.29
0.3701,827.977
0.3712,828.658
0.3723,829.34
0.3734,830.015
0.3745,830.689
0.3756,831.359
0.3767,832.026
0.3778,832.691
0.3789,833.351
0.38,834.011
0.3811,834.664
0.3822,835.317
0.3833,835.965
0.3844,836.611
0.3855,837.254
0.3866,837.893
0.3877,838.531
0.3888,839.164
0.3899,839.797
0.391,840.423
0.3921,841.049
0.3932,841.671
0.3943,842.291
0.3954,842.908
0.3965,843.521
0.3976,844.133
0.3987,844.74
0.3998,845.346
0.4009,845.947
0.402,846.548
0.4031,847.144
0.4042,847.738
0.4053,848.33
0.4064,848.918
0.4075,849.505
0.4086,850.087
0.4097,850.668
0.4108,851.245
0.4119,851.82
0.413,852.393
0.4141,852.962
0.4152,853.53
0.4163,854.094
0.4174,854.657
0.4185,855.215
0.4196,855.772
0.4207,856.325
0.4218,856.877
0.4229,857.426
0.424,857.972
0.4251,858.517
0.4262,859.057
0.4273,859.596
0.4284,860.132
0.4295,860.666
0.4306,861.197
0.4317,861.725
0.4328,862.252
0.4339,862.775
0.435,863.298
0.4361,863.816
0.4372,864.333
0.4383,864.846
0.4394,865.358
0.4405,865.868
0.4416,866.374
0.4427,866.88
0.4438,867.381
0.4449,867.882
0.446,868.379
0.4471,868.875
0.4482,869.367
0.4493,869.858
0.4504,870.346
0.4515,870.832
0.4526,871.317
0.4537,871.797
0.4548,872.277
0.4559,872.754
0.457,873.229
0.4581,873.701
0.4592,874.171
0.4603,874.64
0.4614,875.105
0.4625,875.571
0.4636,876.031
0.4647,876.491
0.4658,876.948
0.4669,877.403
0.468,877.856
0.4691,878.307
0.4702,878.757
0.4713,879.202
0.4724,879.648
0.4735,880.09
0.4746,880.531
0.4757,880.969
0.4768,881.405
0.4779,881.84
0.479,882.272
0.4801,882.703
0.4812,883.13
0.4823,883.557
0.4834,883.981
0.4845,884.403
0.4856,884.823
0.4867,885.241
0.4878,885.658
0.4889,886.071
0.49,886.485
0.4911,886.892
0.4922,887.299
0.4933,887.698
0.4944,888.093
0.4955,888.469
0.4966,888.822
0.4977,889.14
0.4988,889.3
0.4999,889.459
0.501,nan
0.5021,nan
0.5032,nan
0.5043,nan
0.5054,nan
0.5065,nan
0.5076,nan
0.5087,nan
0.5098,nan
0.5109,nan
0.512,nan
0.5131,nan
0.5142,nan
0.5153,nan
0.5164,nan
0.5175,nan
0.5186,nan
0.5197,nan
0.5208,nan
0.5219,nan
0.523,nan
0.5241,nan
0.5252,nan
0.5263,nan
0.5274,nan
0.5285,nan
0.5296,nan
0.5307,nan
0.5318,nan
0.5329,nan
0.534,nan
0.5351,nan
0.5362,nan
0.5373,nan
0.5384,nan
0.5395,nan
0.5406,nan
0.5417,nan
0.5428,nan
0.5439,nan
0.545,nan
0.5461,nan
0.5472,nan
0.5483,nan
0.5494,nan
0.5505,nan
0.5516,nan
0.5527,nan
0.5538,nan
0.5549,nan
0.556,nan
0.5571,nan
0.5582,nan
0.5593,nan
0.5604,nan
0.5615,nan
0.5626,nan
0.5637,nan
0.5648,nan
0.5659,nan
0.567,nan
0.5681,nan
0.5692,nan
0.5703,nan
0.5714,nan
0.5725,nan
0.5736,nan
0.5747,nan
0.5758,nan
0.5769,nan
0.578,nan
0.5791,nan
0.5802,nan
0.5813,nan
0.5824,nan
0.5835,nan
0.5846,nan
0.5857,nan
0.5868,nan
0.5879,nan
0.589,nan
0.5901,nan
0.5912,nan
0.5923,nan
0.5934,nan
0.5945,nan
0.5956,nan
0.5967,nan
0.5978,nan
0.5989,nan
0.6,nan
